,TMEDIA °C,TMIN °C,TMAX °C,PUNTORUGIADA °C,UMIDITA %,VISIBILITA km,VENTOMEDIA km/h,VENTOMAX km/h,RAFFICA km/h,PRESSIONESLM mb,PRESSIONEMEDIA mb,PIOGGIA mm
2020-05-23,21.293307458143147,15.846751902587547,25.65698249619493,13.692829528158331,64.17014079147617,18.61299467275483,9.229977168949707,19.966532724505395,0.0,1021.6385654490123,0.0,0.0
2020-05-24,20.5302264079148,14.858771879756501,24.506349885844912,11.930664003044136,60.35204528158264,19.75505707762544,9.971117770167373,18.87659627092856,0.0,1022.4484474885867,0.0,0.0
2020-05-25,20.794840182648393,14.503607305936074,24.96447488584475,9.989406392694065,52.72922374429225,20.02127853881278,9.938949771689499,17.013607305936073,0.0,1023.9906849315068,0.0,0.0
2020-05-26,19.978972602739717,14.794446347031968,23.626128234398788,9.810867579908678,53.783599695586005,19.795384322678828,12.188226788432276,22.05997336377472,0.0,1024.6228671993915,0.0,0.0
2020-05-27,19.616291856925443,13.888178272450483,23.413385654490114,8.299564307458121,50.454533866057844,19.784570015220662,11.290075152207,19.227669330289157,0.0,1026.390232115674,0.0,0.0
2020-05-28,19.538917427701694,12.817110920852313,24.16944920091324,9.66158485540333,55.11238394216157,19.53721080669707,9.362304984779296,17.147079528158258,0.0,1022.470515601214,0.0,0.0
2020-05-29,17.287213554879084,13.156422818366305,20.787461419753086,10.045694867241668,64.62812764248268,18.4896182141045,11.24655578809403,22.651423769660074,0.0,1019.466685692542,0.0,0.0
2020-05-30,17.979375484871973,12.92905417636411,21.797100465477108,10.220477114041877,63.26305275407304,19.91215412464443,8.80666214119471,17.236683475562472,0.0,1015.7151086113257,0.0,0.0
2020-05-31,18.005705394190873,13.551089211618256,22.063796680497926,11.202282157676349,66.05938796680498,19.21602697095436,7.9937759336099585,16.030342323651453,0.0,1015.0225622406641,0.0,0.0
2020-06-01,20.147908659281065,13.803753108749694,24.30689577210033,11.623061270630787,60.85579923129107,19.525570879493564,8.92321953425275,15.958444494686818,0.0,1016.0268143793808,0.0,0.0
2020-06-02,21.211898934096094,15.195451126218266,25.946100587508703,12.421282408115987,60.336571909776055,19.55725075351937,10.29897744193368,22.250890952572945,0.0,1013.0226525282536,0.0,0.0
2020-06-03,20.66827298859861,14.523744926412778,25.31370003122202,13.335322933152506,65.73155690492347,19.772795882992593,10.544635724513618,22.748007708622627,0.0,1008.597015600271,0.0,0.0
2020-06-04,18.086999773909163,15.261496721682091,20.892652046122496,14.2124802170473,81.20791318109887,15.266335066696813,13.130364006330524,23.203300926972595,0.0,1003.0400180872708,0.0,0.0
2020-06-05,19.463305448790454,14.898937372823855,23.74031200542613,13.804612254126205,72.85986886728466,18.06298892154647,11.342165950712163,21.98806240108519,0.0,1000.0663802848745,0.0,0.0
2020-06-06,20.699515319519406,15.592076205863938,24.685684991348136,14.532221096377793,69.5586034391781,19.486741226871484,11.286511612488473,20.81928344635532,0.0,1007.2497813795073,0.0,0.0
2020-06-07,19.91792557758601,15.644094336199956,23.634069518118373,15.125634315158406,76.08537798349731,17.886452691832766,11.129757416349266,21.832795068503682,0.0,1007.58719942156,0.0,0.0
2020-06-08,18.355996253350998,15.450717569415287,21.90031545062067,15.112668626121035,83.14073619499804,17.438950076978564,9.489605202243682,21.643508499940783,0.0,1007.6423242143336,0.0,0.0
2020-06-09,18.57680307483612,14.869319466425484,22.481437938051048,13.737915442007733,74.9749491295501,18.48668324666517,10.158806240108504,19.17662220212521,0.0,1009.5199186072804,0.0,0.0
2020-06-10,18.10521623978559,14.196274883455509,21.83795958356206,12.773713166026118,73.57722726440798,18.925723759999137,9.909591636790347,20.260329662047905,0.0,1010.1729595297304,0.0,0.0
2020-06-11,17.58959981912734,14.20949581731854,21.108342753786967,13.334343205968844,77.6062853267014,17.053357449694776,9.271218629889194,17.92837440651137,0.0,1010.4110332353603,0.0,0.0
2020-06-12,19.586886728464894,13.991544200768685,23.80244178159615,13.13900067827271,68.71661768030756,18.98304318335971,8.857698394754669,16.241284196246838,0.0,1012.2113949807817,0.0,0.0
